"image_link","surrounding_text","href"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/katy-perry-lauren-sanchez.jpg?tl=1&ve=1","BEVERLY HILLS, CALIFORNIA - MARCH 02: EXCLUSIVE COVERAGE (L-R) Katy Perry and Lauren S&aacute;nchez attend the 2025 Vanity Fair Oscar Party Hosted By Radhika Jones at Wallis Annenberg Center for the Performing Arts on March 02, 2025 in Beverly Hills, California. (Photo by Stefanie Keenan/VF25/WireImage for Vanity Fair) - Fox News 56˚ Kyren Lacy led deputies on police chase before dying of 'self-inflicted gunshot wound,' officials say
Rory McIlroy beats Justin Rose in Masters playoff to win green jacket, complete Grand Slam
Kyle Larson claims emotional Cup victory at Bristol: 'That was for Jon'
2025 NBA Playoff Picture, Bracket, Standings: Clippers beat Warriors in OT, avoid play-in","https://www.foxnews.com/entertainment/katy-perry-lauren-sanchez-show-off-blue-origin-flight-suits-bring-spice-space"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/343/193/kyren-lacy6.jpg?tl=1&ve=1","Kyren Lacy led deputies on police chase before dying of 'self-inflicted gunshot wound,' officials say - Fox News 56˚ Kyren Lacy led deputies on police chase before dying of 'self-inflicted gunshot wound,' officials say","https://www.foxnews.com/sports/kyren-lacy-led-deputies-police-chase-before-dying-self-inflicted-gunshot-wound-officials-say"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/rory-mcilroy-9.jpg?tl=1&ve=1","Rory McIlroy falls to his knees in celebration after winning a playoff on the no. 18 green during the final round of the Masters Tournament at Augusta National Golf Club. - Fox News 56˚ Kyle Larson claims emotional Cup victory at Bristol: 'That was for Jon'","https://www.foxnews.com/sports/rory-mcilroy-beats-justin-rose-masters-playoff-win-green-jacket-complete-grand-slam"
"https://a57.foxnews.com/statics.foxsports.com/www.foxsports.com/content/uploads/2025/04/120/68/kyle-larson-win.jpg?tl=1&ve=1","Kyle Larson claims emotional Cup victory at Bristol: &apos;That was for Jon&apos; - Fox News 56˚ 2025 NBA Playoff Picture, Bracket, Standings: Clippers beat Warriors in OT, avoid play-in","https://www.foxnews.com/sports/kyle-larson-emotional-cup-victory-bristol-motor-speedway-jon-edwards"
"https://a57.foxnews.com/statics.foxsports.com/www.foxsports.com/content/uploads/2023/03/120/68/03.08.23_NBAPlayoffPicture_Horizontal.jpg?tl=1&ve=1","2025 NBA Playoff Picture, Bracket, Standings: Clippers beat Warriors in OT, avoid play-in - Fox News 56˚ Pennsylvania police arrest suspect after governor’s mansion set on fire while Gov Josh Shapiro, family slept
'Doomsday mom' Lori Vallow's Arizona murder conspiracy trial: Wildest moments in court so far
Arizona recreation area closed after hiker death and nearly 3 dozen rescues in just 2 days
Viral CIA file about aliens attacking soldiers takes off with UFO intrigue","https://www.foxnews.com/sports/nba-playoff-picture-bracket"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2023/10/343/193/pennsylvania-governor-josh-shapiro-blue-suit.jpg?tl=1&ve=1","Pennsylvania police arrest suspect after governor’s mansion set on fire while Gov Josh Shapiro, family slept - Fox News 56˚ Pennsylvania police arrest suspect after governor’s mansion set on fire while Gov Josh Shapiro, family slept","https://www.foxnews.com/us/pennsylvania-police-arrest-suspect-after-governors-mansion-set-fire-while-gov-josh-shapiro-family-slept"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2022/08/120/68/AP22228774756241-1.jpg?tl=1&ve=1","Attorneys for Vallow Daybell, a mom charged with conspiring to kill her children and then steal their social security benefits, asked a judge on Aug. 16 to send the case back to a grand jury. - Fox News 56˚ Arizona recreation area closed after hiker death and nearly 3 dozen rescues in just 2 days","https://www.foxnews.com/us/doomsday-mom-lori-vallow-arizona-murder-conspiracy-trial-wildest-moments-court-so-far"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/untitled-1280-x-720-px-1280-x-720-px-10.jpg?tl=1&ve=1","Lake Mead National Recreation Area Headquarters announced they have closed multiple trails in Arizona&rsquo;s&nbsp;Lake Mead National Recreation Area&nbsp;following the death of one hiker and the rescue of 33 others over the course of two days. - Fox News 56˚ Viral CIA file about aliens attacking soldiers takes off with UFO intrigue","https://www.foxnews.com/us/arizona-recreation-area-closed-after-hiker-death-nearly-3-dozen-rescues-just-2-days"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/alien-ufo-cia_04.jpg?tl=1&ve=1","The U.S. government is compelled to investigate reports of UFOs to identify any issues regarding threats to national security. - Fox News 56˚","https://www.foxnews.com/us/viral-cia-file-about-aliens-attacking-soldiers-takes-off-ufo-intrigue"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/343/193/ap25103054890748.jpg?tl=1&ve=1","Trump champions Jesus' 'miraculous Resurrection' in Palm Sunday message vowing to 'defend the Christian faith' - Fox News 56˚ Trump champions Jesus' 'miraculous Resurrection' in Palm Sunday message vowing to 'defend the Christian faith'","https://www.foxnews.com/politics/trump-champions-jesus-miraculous-resurrection-palm-sunday-message-vowing-defend-christian-faith"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/unclaimed-baggage-rare-letter-gold-watch.jpg?tl=1&ve=1","Rare Eleanor Roosevelt letter and pricey gold watch among lost luggage items noted in report - Fox News 56˚ 19-year-old 'tradwife' influencer goes viral for being a stay-at-home wife, defying societal norms","https://www.foxnews.com/travel/rare-eleanor-roosevelt-letter-gold-watch-lost-luggage-items-report"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/savanna-thumbnail.jpg?tl=1&ve=1","19-year-old &apos;tradwife&apos; influencer goes viral for being a stay-at-home wife, defying societal norms - Fox News 56˚ 'The King of Kings' proves there's 'clearly an audience' for faith-based movies: expert","https://www.foxnews.com/media/19-year-old-tradwife-influencer-goes-viral-being-stay-at-home-wife-defying-societal-norms"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/the-king-of-kings-still.jpg?tl=1&ve=1","&apos;The King of Kings&apos; proves there&apos;s &apos;clearly an audience&apos; for faith-based movies: expert - Fox News 56˚","https://www.foxnews.com/entertainment/the-king-kings-proves-clearly-audience-faith-based-movies-expert"
"https://a57.foxnews.com/static.foxbusiness.com/foxbusiness.com/content/uploads/2025/04/343/193/credible-march-inflation-istock-1938207082.png?tl=1&ve=1","March inflation drops to lowest point in more than 3 years - Fox News 56˚ March inflation drops to lowest point in more than 3 years","https://www.foxbusiness.com/personal-finance/march-inflation-drops"
"https://a57.foxnews.com/static.foxbusiness.com/foxbusiness.com/content/uploads/2020/07/120/68/tax-refund-iStock-005.jpg?tl=1&ve=1","1040 income tax form and w-2 wage statement with a federal Treasury refund check. Closeup with selective focusing. - Fox News 56˚ How should you handle your 401(k) or IRA during market volatility?","https://www.foxbusiness.com/media/tax-expert-last-minute-filing-tips-minimize-headaches-maximize-return"
"https://a57.foxnews.com/static.foxbusiness.com/foxbusiness.com/content/uploads/2024/04/120/68/Investing-Markets.jpg?tl=1&ve=1","Traders work on the floor of the New York Stock Exchange during afternoon trading on March 27, 2024, in New York City. - Fox News 56˚ How to prepare your wallet as tariffs take effect","https://www.foxbusiness.com/markets/how-should-you-handle-your-401k-ira-during-market-volatility"
"https://a57.foxnews.com/static.foxbusiness.com/foxbusiness.com/content/uploads/2024/11/120/68/woman-laptop-sofa.jpg?tl=1&ve=1"," - Fox News 56˚ 5 mobile privacy terms you need to know to protect yourself
AI humanoid robot learns to mimic human emotions and behavior
Hackers find a way around built-in Windows protections
Fox News AI Newsletter: White House record-keeping revamp","https://www.foxbusiness.com/lifestyle/how-prepare-your-wallet-tariffs-take-effect"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/343/193/3-5-mobile-privacy-terms-everyone-should-know.jpg?tl=1&ve=1","5 mobile privacy terms you need to know to protect yourself - Fox News 56˚ 5 mobile privacy terms you need to know to protect yourself","https://www.foxnews.com/tech/5-mobile-privacy-terms-you-need-know-protect-yourself"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/1-ai-humanoid-robot-learns-to-mimic-human-emotions-and-behavior.jpg?tl=1&ve=1","Autonomous humanoid robot that can mimic human emotions and behaviors - Fox News 56˚ Hackers find a way around built-in Windows protections","https://www.foxnews.com/tech/ai-humanoid-robot-learns-mimic-human-emotions-behavior"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/3-hackers-break-through-microsoft-defender-controls-with-windows-security-bypass-outro.jpg?tl=1&ve=1","Image of a Windows laptop - Fox News 56˚ Fox News AI Newsletter: White House record-keeping revamp","https://www.foxnews.com/tech/hackers-find-way-around-built-in-windows-protections"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/white-house-ai.jpg?tl=1&ve=1","The White House announces that it will implement AI technology to improve efficiency in federal records keeping. (Right photo by AP Photo/Alex Brandon, left photo by Oliver Berg/picture alliance via Getty Images) - Fox News 56˚","https://www.foxnews.com/tech/ai-newsletter-white-house-record-keeping-revamp"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/343/193/jeanmarshthumb.jpg?tl=1&ve=1","‘Willow’ star and ‘Upstairs, Downstairs’ co-creator Jean Marsh dead at 90 - Fox News 56˚ ‘Willow’ star and ‘Upstairs, Downstairs’ co-creator Jean Marsh dead at 90","https://www.foxnews.com/entertainment/willow-star-upstairs-downstairs-co-creator-jean-marsh-dead-90"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/the-breakfast-club.jpg?tl=1&ve=1","CHICAGO, ILLINOIS - APRIL 12: Actors Judd Nelson, Molly Ringwald, Ally Sheedy, Emilio Est&egrave;vez and Anthony Michael Hall during C2E2 on the main stage for the &quot;Don&rsquo;t You Forget About Me: The Breakfast Club 40th Anniversary Reunion&quot; at McCormick Place on April 12, 2025 in Chicago, Illinois. (Photo by Barry Brecheisen/WireImage) - Fox News 56˚ 'Psycho' actress Vera Miles put family before fame, stepped away from stardom on her terms: author","https://www.foxnews.com/entertainment/the-breakfast-club-cast-reunites-first-time-40-years"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/getty_veramiles_hitchcockthumb.jpg?tl=1&ve=1","Vera Miles was poised to be the next Grace Kelly for Alfred Hitchcock. It didn&apos;t happen. - Fox News 56˚ American Culture Quiz: Test yourself on screen stars, garden greatness and our Founding Fathers","https://www.foxnews.com/entertainment/psycho-actress-vera-miles-put-family-before-fame-stepped-away-from-stardom-her-terms-author"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/quiz4133.jpg?tl=1&ve=1","American Culture Quiz: Test yourself on screen stars, garden greatness and our Founding Fathers - Fox News 56˚ White House trade chief says Trump has no plans to speak with Xi Jinping about tariff war
300 Delta passengers left stranded on tarmac overnight after storms divert planes to airport without customs
Xi Jinping goes on Asia trade blitz as tariff war rages
Sticker shock: Why US cars are frozen out of the European market","https://www.foxnews.com/lifestyle/american-culture-quiz-test-yourself-screen-stars-garden-greatness-founding-fathers"
"https://a57.foxnews.com/static.foxbusiness.com/foxbusiness.com/content/uploads/2025/03/343/193/donald-trump.png?tl=1&ve=1","White House trade chief says Trump has no plans to speak with Xi Jinping about tariff war - Fox News 56˚ White House trade chief says Trump has no plans to speak with Xi Jinping about tariff war","https://www.foxbusiness.com/politics/white-house-trade-chief-says-trump-has-no-plans-speak-xi-jinping-about-tariff-war"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2023/08/120/68/GettyImages-1527208548.jpg?tl=1&ve=1","Almost 300 passengers across two flights were left on the tarmac overnight last Thursday at Montgomery Regional Airport in Alabama. - Fox News 56˚ Xi Jinping goes on Asia trade blitz as tariff war rages","https://www.foxbusiness.com/lifestyle/300-delta-passengers-left-stranded-tarmac-overnight-after-storms-divert-planes-airport-without-customs"
"https://a57.foxnews.com/static.foxbusiness.com/foxbusiness.com/content/uploads/2020/10/120/68/Trump-President-Xi.jpg?tl=1&ve=1","President Donald Trump, left, and Chinese President Xi Jinping. - Fox News 56˚ Sticker shock: Why US cars are frozen out of the European market","https://www.foxbusiness.com/fox-news-world/xi-jinping-goes-asia-trade-blitz-tariff-war-rages"
"https://a57.foxnews.com/static.foxbusiness.com/foxbusiness.com/content/uploads/2025/04/120/68/french-roads-in-lyon-scaled.jpg?tl=1&ve=1","LYON, FRANCE - 2025/03/28: Several cars stopped in traffic jams in the city of Lyon. - Fox News 56˚","https://www.foxbusiness.com/fox-news-world/sticker-shock-why-us-cars-frozen-out-european-market"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2023/11/343/193/iStock-1456518261.jpg?tl=1&ve=1","Gen Z leads rise in church attendance in UK: Poll - Fox News 56˚ Gen Z leads rise in church attendance in UK: Poll","https://www.foxnews.com/media/gen-z-leads-rise-church-attendance-uk-poll"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/ap25103054890748.jpg?tl=1&ve=1","President Donald Trump speaks to the reporters on board Air Force One on the way to Miami, Saturday, April 12, 2025. - Fox News 56˚ Ancient landmark Hagia Sophia, 'simply unique, without parallel,' attracts long line of tourists","https://www.foxnews.com/politics/trump-champions-jesus-miraculous-resurrection-palm-sunday-message-vowing-defend-christian-faith"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/09/120/68/Fox-15-Istanbul-hagia-scaled.jpg?tl=1&ve=1","The Hagia Sophia Grand Mosque interiors. Istanbul, Turkey. (Danuta Hamlin) - Fox News 56˚ The hope, joy and sorrow of Palm Sunday is a gift to all of us","https://www.foxnews.com/travel/ancient-landmark-hagia-sophia-simply-unique-without-parallel-attracts-long-line-tourists"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2023/03/120/68/iStock-157185911.jpg?tl=1&ve=1","Wooden cross on palm leaves, Palm Sunday. This was shot in Jerusalem Israel the palm leaves are indigenous to the Holy Land. Palm Sunday is a Christian moveable feast that falls on the Sunday before Easter. The feast commemorates Jesus&apos; triumphal entry into Jerusalem, an event mentioned in all four canonical Gospels. - Fox News 56˚","https://www.foxnews.com/opinion/hope-joy-sorrow-palm-sunday-gift-all-us"
"https://a57.foxnews.com/statics.foxsports.com/www.foxsports.com/content/uploads/2025/04/343/193/kyle-larson-win.jpg?tl=1&ve=1","Kyle Larson claims emotional Cup victory at Bristol: 'That was for Jon' - Fox News 56˚ Kyle Larson claims emotional Cup victory at Bristol: 'That was for Jon'","https://www.foxnews.com/sports/kyle-larson-emotional-cup-victory-bristol-motor-speedway-jon-edwards"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/peter-navarro_elon-musk.png?tl=1&ve=1","-- - Fox News 56˚ 2025 INDYCAR odds: Alex Palou favored to win Grand Prix of Long Beach","https://www.foxnews.com/politics/navarro-brushes-off-feud-elon-musk-boys-boys"
"https://a57.foxnews.com/statics.foxsports.com/www.foxsports.com/content/uploads/2025/04/120/68/alexpalou_april-9_indycar.jpg?tl=1&ve=1","2025 INDYCAR odds: Alex Palou favored to win Grand Prix of Long Beach - Fox News 56˚ 2025 NASCAR odds: Kyle Larson new favorite to win Food City 500 at Bristol","https://www.foxnews.com/sports/long-beach-grand-prix-odds-indycar"
"https://a57.foxnews.com/statics.foxsports.com/www.foxsports.com/content/uploads/2025/04/120/68/kyle-larson_bristol-favorite_nascar.jpg?tl=1&ve=1","2025 NASCAR odds: Kyle Larson new favorite to win Food City 500 at Bristol - Fox News 56˚ Ancient landmark Hagia Sophia, 'simply unique, without parallel,' attracts long line of tourists
Experts shocked by ancient King Arthur manuscript found tucked inside book: 'Survived the centuries'
FAA investigating upstate New York plane crash with 6 people on board
NTSB finds tour helicopter that crashed into Hudson River was not equipped with any flight recorders","https://www.foxnews.com/sports/bristol-spring-race-odds-food-city-500"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/09/343/193/Fox-15-Istanbul-hagia-scaled.jpg?tl=1&ve=1","Ancient landmark Hagia Sophia, 'simply unique, without parallel,' attracts long line of tourists - Fox News 56˚ Ancient landmark Hagia Sophia, 'simply unique, without parallel,' attracts long line of tourists","https://www.foxnews.com/travel/ancient-landmark-hagia-sophia-simply-unique-without-parallel-attracts-long-line-tourists"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/03/120/68/uk-ancient-king-arthur-merlin-manuscript-1.png?tl=1&ve=1","Cambridge University historians recently unveiled a rare literary depiction of King Arthur. - Fox News 56˚ FAA investigating upstate New York plane crash with 6 people on board","https://www.foxnews.com/travel/experts-shocked-ancient-king-arthur-manuscript-found-tucked-book-survived-centuries"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/new-york-plane-crash-1.jpg?tl=1&ve=1","Columbia County Sheriff&apos;s Office vehicles responded to the scene. - Fox News 56˚ NTSB finds tour helicopter that crashed into Hudson River was not equipped with any flight recorders","https://www.foxnews.com/us/faa-investigating-upstate-new-york-plane-crash-6-people-on-board"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/ntsb-team-surveying-the-wreckage-1.jpg?tl=1&ve=1","NTSB team surveying the wreckage - Fox News 56˚ Katy Perry, Lauren Sanchez show off Blue Origin flight suits that bring ‘spice to space’
Green Day's Coachella set sparks fire at festival, concertgoers express outrage over pyrotechnics use
Luke Combs says he's giving kids a normal childhood before 'very strange circumstances' take over
Mick Jagger engaged to 37-year-old Melanie Hamrick, but she says 'maybe' to marriage","https://www.foxnews.com/us/ntsb-finds-tour-helicopter-crashed-hudson-river-was-not-equipped-any-flight-recorders"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/343/193/katy-perry-lauren-sanchez.jpg?tl=1&ve=1","Katy Perry, Lauren Sanchez show off Blue Origin flight suits that bring ‘spice to space’ - Fox News 56˚ Katy Perry, Lauren Sanchez show off Blue Origin flight suits that bring ‘spice to space’","https://www.foxnews.com/entertainment/katy-perry-lauren-sanchez-show-off-blue-origin-flight-suits-bring-spice-space"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/green-day-1.jpg?tl=1&ve=1","Green Day - Fox News 56˚ Luke Combs says he's giving kids a normal childhood before 'very strange circumstances' take over","https://www.foxnews.com/entertainment/green-days-coachella-set-sparks-fire-festival-concertgoers-express-outrage-over-pyrotechnics-use"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/06/120/68/luke-combs.jpg?tl=1&ve=1","LOS ANGELES, CALIFORNIA - FEBRUARY 04: (L-R) Luke Combs and Nicole Hocking attend the 66th GRAMMY Awards on February 04, 2024 in Los Angeles, California. (Photo by John Shearer/Getty Images for The Recording Academy) - Fox News 56˚ Mick Jagger engaged to 37-year-old Melanie Hamrick, but she says 'maybe' to marriage","https://www.foxnews.com/entertainment/luke-combs-says-hes-giving-kids-normal-childhood-before-very-strange-circumstances-take-over"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/mick_melanie.jpg?tl=1&ve=1","PARIS, FRANCE - JULY 25: Mick Jagger and Melanie Hamrick attend The Prelude to The Paris Games 2024 on July 25, 2024 in Paris, France. (Photo by Marc Piasecki/WireImage) - Fox News 56˚","https://www.foxnews.com/entertainment/mick-jagger-engaged-37-year-old-melanie-hamrick-may-never-marry"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/343/193/gettyimages-1280809655.jpg?tl=1&ve=1","'Bubbling' teriyaki sauce recalled after shelf-stable bottles began to swell: FDA - Fox News 56˚ 'Bubbling' teriyaki sauce recalled after shelf-stable bottles began to swell: FDA","https://www.foxnews.com/food-drink/bubbling-teriyaki-sauce-recalled-after-shelf-stable-bottles-began-swell-fda"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/michael-lehan-split-peach-cobbler-with-spoon.jpg?tl=1&ve=1","Former Miami Dolphins cornerback Michael Lehan has a personal connection to peach cobbler. - Fox News 56˚ Best BBQ spots in the American South as new museum debuts","https://www.foxnews.com/food-drink/tasty-food-represents-home-family-former-nfl-player"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/03/120/68/pierces-pitt-bar-b-que-sandwich.jpg?tl=1&ve=1","Pierce&apos;s Pitt Bar-B-Que in Virginia has been serving barbecue sandwiches like this since 1971. - Fox News 56˚ Coffee creamer health risks: What to know, what to choose instead","https://www.foxnews.com/food-drink/best-bbq-spots-american-south-museum-debuts"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/01/120/68/istock-1382274632.jpg?tl=1&ve=1","Make coffee and espresso with these coffee pot options. - Fox News 56˚ Easter week severe storms threaten millions in Ohio Valley, Northeast on Monday
Florida rip current leaves teen dead, 2 others injured
Fatal plane crash in muddy New York field prompts investigation by FAA, NTSB
Turkey Track Fire in Colorado forces campers inside national forest to flee for safety","https://www.foxnews.com/food-drink/coffee-creamer-health-risks-what-know-choose-instead"
"https://images.foxweather.com/static.foxweather.com/www.foxweather.com/content/uploads/2023/07/343/193/a47937a9-a-override.jpg?tl=1&ve=1","Easter week severe storms threaten millions in Ohio Valley, Northeast on Monday - Fox News 56˚ Easter week severe storms threaten millions in Ohio Valley, Northeast on Monday","https://www.foxweather.com/weather-news/holiday-weather-forecast"
"https://images.foxweather.com/static.foxweather.com/www.foxweather.com/content/uploads/2023/05/120/68/Rip-Current-Sign.png?tl=1&ve=1","Florida rip current leaves teen dead, 2 others injured - Fox News 56˚ Fatal plane crash in muddy New York field prompts investigation by FAA, NTSB","https://www.foxweather.com/weather-news/florida-rip-current-death-lake-worth-beach-april-2025"
"https://images.foxweather.com/static.foxweather.com/www.foxweather.com/content/uploads/2025/04/120/68/ny-copake-plane-crash-response-raw.mp4-2.jpg?tl=1&ve=1","Fatal plane crash in muddy New York field prompts investigation by FAA, NTSB - Fox News 56˚ Turkey Track Fire in Colorado forces campers inside national forest to flee for safety","https://www.foxweather.com/weather-news/fatal-plane-crash-new-york-under-investigation"
"https://images.foxweather.com/static.foxweather.com/www.foxweather.com/content/uploads/2025/04/120/68/turkey-tracks-fire-a.png?tl=1&ve=1","Turkey Track Fire in Colorado forces campers inside national forest to flee for safety - Fox News 56˚ Video
Sunday Morning Futures w/ Maria Bartiromo - Sunday, April 13
#MediaBuzz - Sunday, April 13
Video
My View with Lara Trump - Saturday, April 12
Video
Life, Liberty & Levin - Saturday, April 12
Video","https://www.foxweather.com/extreme-weather/turkey-tracks-fire-colorado-wildfire-national-forest"
"https://a57.foxnews.com/cf-images.us-east-1.prod.boltdns.net/v1/static/990505083001/bbaff37c-9594-4679-883e-5d1e98db0d02/0f8f4199-6528-4d42-9090-0ee2cc839bb4/1280x720/match/343/193/image.jpg?pubId=694940094001&tl=1&ve=1","Sunday Morning Futures w/ Maria Bartiromo - Sunday, April 13 - Fox News 56˚ Video Video","https://www.foxnews.com/video/6371452188112"
"https://a57.foxnews.com/cf-images.us-east-1.prod.boltdns.net/v1/static/990505083001/99564f7a-badf-4e79-8087-970f6ac4ee86/4cc9dc08-a373-4892-8c7b-5fdccae6c687/1280x720/match/120/68/image.jpg?pubId=694940094001&tl=1&ve=1","#MediaBuzz - Sunday, April 13 - Fox News 56˚ Video Video","https://www.foxnews.com/video/6371450331112"
"https://a57.foxnews.com/cf-images.us-east-1.prod.boltdns.net/v1/static/990505083001/f8c0c95d-4cb1-4bf5-8bc5-bb86be8a1153/a8216a0b-b26d-4dc0-b134-74e36cef7b4a/1280x720/match/120/68/image.jpg?pubId=694940094001&tl=1&ve=1","My View with Lara Trump - Saturday, April 12 - Fox News 56˚ Video Video","https://www.foxnews.com/video/6371426265112"
"https://a57.foxnews.com/cf-images.us-east-1.prod.boltdns.net/v1/static/990505083001/b095d3e6-a671-4541-a5ed-bebfe26a9083/d9edec0b-87f5-4a59-8531-dd6186a2dc0d/1280x720/match/120/68/image.jpg?pubId=694940094001&tl=1&ve=1","Life, Liberty &amp; Levin - Saturday, April 12 - Fox News 56˚ Video Video","https://www.foxnews.com/video/6371423247112"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/343/193/idaho-police-teen-shooting.jpg?tl=1&ve=1","Intellectually disabled teen shot by Idaho police dies after being removed from life support - Fox News 56˚ Intellectually disabled teen shot by Idaho police dies after being removed from life support","https://www.foxnews.com/us/intellectually-disabled-teen-shot-idaho-police-dies-being-removed-life-support"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/friedrich-merz-german-leader.jpg?tl=1&ve=1","Friedrich Merz is expected to become Germany&rsquo;s next leader after the center-right Christian Democratic Union and the center-left Social Democrats reached a deal to form a new German government. - Fox News 56˚ Federal judge rules White House's Associated Press ban unconstitutional for 'viewpoint discrimination'","https://www.foxnews.com/world/conservative-leader-friedrich-merz-secures-german-government-coalition-after-months-political-drift"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/karoline-leavitt-ap.jpg?tl=1&ve=1","The White House barred the Associated Press from several press events. - Fox News 56˚ At least 18 dead, 120 injured in roof collapse at Dominican Republic nightclub","https://www.foxnews.com/media/federal-judge-rules-white-houses-associated-press-ban-unconstitutional-viewpoint-discrimination"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/dr-nightclub-collapse.jpg?tl=1&ve=1","Rescue workers search for survivors at the Jet Set nightclub after its roof collapsed during a concert in Santo Domingo, Dominican Republic, early Tuesday, April 8, 2025. (Noticias SIN via AP) - Fox News 56˚","https://www.foxnews.com/world/least-18-dead-120-injured-roof-collapse-dominican-republic-nightclub"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/343/193/susan-wild-cnn.jpg?tl=1&ve=1","Former Democratic rep hits Whitmer for 'cringey' photo in the Oval Office - Fox News 56˚ Former Democratic rep hits Whitmer for 'cringey' photo in the Oval Office","https://www.foxnews.com/media/former-democratic-rep-hits-whitmer-cringey-photo-oval-office"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/booker-asked-on-nbcs-meet-the-press-on-whether-theres-evidence-of-trumps-insider-trading.jpg?tl=1&ve=1","Sen. Cory Booker defended the idea of investigating Trump for insider trading over his tariff pause. - Fox News 56˚ Peter Navarro laughs off Elon Musk 'moron' remark, tells NBC host 'everything is fine'","https://www.foxnews.com/media/cory-booker-insists-theres-enough-smoke-investigate-trump-insider-trading-tariff-reversal"
"https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/120/68/navarro-welker.jpg?tl=1&ve=1","Peter Navarro discusses spat with Elon Musk during NBC&apos;s &quot;Meet the Press.&quot; - Fox News 56˚ Speaker Mike Johnson says he's no 'big fan' of rumored idea to raise top tax rate","https://www.foxnews.com/media/peter-navarro-laughs-off-elon-musk-moron-remark-tells-nbc-host-everything-fine"
